Node caption	Entailment Unit	EU_id					Node_check	Comments
possibility to close the lights in the train	1	->	Not much plugs	2	No	0	0	
								
node pair #94:								
Not much plugs	2	->	possibility to close the lights	1	No	0	0	
possibility to close the lights	1	->	Not much plugs	2	No	0	0	
								
node pair #95:								
Not much plugs	2	->	better charging for electronics	1	Yes	0	1	not much plugs suggests that the situation should be improved
better charging for electronics	1	->	Not much plugs	2	No	0	0	"better does not entail ""more"", maybe more comfortable positioning is required, or faster charging etc"
								
node pair #96:								
Not much plugs	2	->	Passageway too narrow	1	No	0	0	
Passageway too narrow	1	->	Not much plugs	2	No	0	0	
								
node pair #97:								
Not much plugs	2	->	Passageway within train too narrow	1	No	0	0	
Passageway within train too narrow	1	->	Not much plugs	2	No	0	0	
								
node pair #98:								
Not much plugs	2	->	Would be a plus if food was hot	2	No	0	0	
Would be a plus if food was hot	2	->	Not much plugs	2	No	0	0	
								
node pair #99:								
Not much plugs	2	->	Passageway too narrow for people to get through with luggage	1	No	0	0	
Passageway too narrow for people to get through with luggage	1	->	Not much plugs	2	No	0	0	
								
node pair #100:								
Not much plugs	2	->	Would be a plus if food was hot in standard magnum	2	No	0	0	
Would be a plus if food was hot in standard magnum	2	->	Not much plugs	2	No	0	0	
								
node pair #101:								
Not much plugs	2	->	Allocated carriages for people travelling with dogs	1	No	0	0	
Allocated carriages for people travelling with dogs	1	->	Not much plugs	2	No	0	0	
								
node pair #102:								
Not much plugs	2	->	more organization in the lounge areas	1	No	0	0	
more organization in the lounge areas	1	->	Not much plugs	2	No	0	0	
								
node pair #103:								
Not much plugs	2	->	have kid - friendly coaches	1	No	0	0	
have kid - friendly coaches	1	->	Not much plugs	2	No	0	0	
								
node pair #104:								
Not much plugs	2	->	Not much tables	1	No	0	0	
Not much tables	1	->	Not much plugs	2	No	0	0	
								
node pair #105:								
Not much plugs	2	->	Not much tables to work	1	No	0	0	
Not much tables to work	1	->	Not much plugs	2	No	0	0	
								
node pair #106:								
Not much plugs	2	->	More child friendly	1	No	0	0	
More child friendly	1	->	Not much plugs	2	No	0	0	
								
node pair #107:								
Not much plugs	2	->	timetable is not always accurate	1	No	0	0	
timetable is not always accurate	1	->	Not much plugs	2	No	0	0	
								
node pair #108:								
Not much plugs	2	->	better air - conditioning would make a lot of difference	1	No	0	0	
better air - conditioning would make a lot of difference	1	->	Not much plugs	2	No	0	0	
								
node pair #109:								
Not much plugs	2	->	train is often late	1	No	0	0	
train is often late	1	->	Not much plugs	2	No	0	0	
								
node pair #110:								
Not much plugs	2	->	train is often very late	1	No	0	0	
train is often very late	1	->	Not much plugs	2	No	0	0	
								
node pair #111:								
Not much plugs	2	->	train is late	1	No	0	0	
train is late	1	->	Not much plugs	2	No	0	0	
								
node pair #112:								
Not much plugs	2	->	No considerations for the needs of passengers with small children	1	No	0	0	
No considerations for the needs of passengers with small children	1	->	Not much plugs	2	No	0	0	
								
node pair #113:								
Not much plugs	2	->	train is very late	1	No	0	0	
train is very late	1	->	Not much plugs	2	No	0	0	
								
node pair #114:								
Not much plugs	2	->	Allocated carriages on certain trains for people travelling with dogs	1	No	0	0	
Allocated carriages on certain trains for people travelling with dogs	1	->	Not much plugs	2	No	0	0	
								
node pair #141:								
Phone charging points on train would be good	1	->	need power supply at every seat in business	1	Yes	0	0	
need power supply at every seat in business	1	->	Phone charging points on train would be good	1	Yes	0	0	
								
node pair #142:								
Phone charging points on train would be good	1	->	Passageway within train too narrow for people to get through with luggage	1	No	0	0	
Passageway within train too narrow for people to get through with luggage	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #143:								
Phone charging points on train would be good	1	->	possibility to close the lights in the morning train	1	No	0	0	
possibility to close the lights in the morning train	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #144:								
Phone charging points on train would be good	1	->	possibility to close the lights in the train	1	No	0	0	
possibility to close the lights in the train	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #145:								
Phone charging points on train would be good	1	->	possibility to close the lights	1	No	0	0	
possibility to close the lights	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #146:								
Phone charging points on train would be good	1	->	better charging for electronics	1	Yes	0	1	
better charging for electronics	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #147:								
Phone charging points on train would be good	1	->	Passageway too narrow	1	No	0	0	
Passageway too narrow	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #148:								
Phone charging points on train would be good	1	->	Passageway within train too narrow	1	No	0	0	
Passageway within train too narrow	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #149:								
Phone charging points on train would be good	1	->	Would be a plus if food was hot	2	No	0	0	
Would be a plus if food was hot	2	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #150:								
Phone charging points on train would be good	1	->	Passageway too narrow for people to get through with luggage	1	No	0	0	
Passageway too narrow for people to get through with luggage	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #151:								
Phone charging points on train would be good	1	->	Would be a plus if food was hot in standard magnum	2	No	0	0	
Would be a plus if food was hot in standard magnum	2	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #152:								
Phone charging points on train would be good	1	->	Allocated carriages for people travelling with dogs	1	No	0	0	
Allocated carriages for people travelling with dogs	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #153:								
Phone charging points on train would be good	1	->	more organization in the lounge areas	1	No	0	0	
more organization in the lounge areas	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #154:								
Phone charging points on train would be good	1	->	have kid - friendly coaches	1	No	0	0	
have kid - friendly coaches	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #155:								
Phone charging points on train would be good	1	->	Not much tables	1	No	0	0	
Not much tables	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #156:								
Phone charging points on train would be good	1	->	Not much tables to work	1	No	0	0	
Not much tables to work	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #157:								
Phone charging points on train would be good	1	->	More child friendly	1	No	0	0	
More child friendly	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #158:								
Phone charging points on train would be good	1	->	timetable is not always accurate	1	No	0	0	
timetable is not always accurate	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #159:								
Phone charging points on train would be good	1	->	better air - conditioning would make a lot of difference	1	No	0	0	
better air - conditioning would make a lot of difference	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #160:								
Phone charging points on train would be good	1	->	train is often late	1	No	0	0	
train is often late	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #161:								
Phone charging points on train would be good	1	->	train is often very late	1	No	0	0	
train is often very late	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #162:								
Phone charging points on train would be good	1	->	train is late	1	No	0	0	
train is late	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #163:								
Phone charging points on train would be good	1	->	No considerations for the needs of passengers with small children	1	No	0	0	
No considerations for the needs of passengers with small children	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #164:								
Phone charging points on train would be good	1	->	train is very late	1	No	0	0	
train is very late	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #165:								
Phone charging points on train would be good	1	->	Allocated carriages on certain trains for people travelling with dogs	1	No	0	0	
Allocated carriages on certain trains for people travelling with dogs	1	->	Phone charging points on train would be good	1	No	0	0	
								
node pair #166:								
need power supply at every seat in business	1	->	Passageway within train too narrow for people to get through with luggage	1	No	0	0	
Passageway within train too narrow for people to get through with luggage	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #167:								
need power supply at every seat in business	1	->	possibility to close the lights in the morning train	1	No	0	0	
possibility to close the lights in the morning train	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #168:								
need power supply at every seat in business	1	->	possibility to close the lights in the train	1	No	0	0	
possibility to close the lights in the train	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #169:								
need power supply at every seat in business	1	->	possibility to close the lights	1	No	0	0	
possibility to close the lights	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #170:								
need power supply at every seat in business	1	->	better charging for electronics	1	Yes	0	1	
better charging for electronics	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #171:								
need power supply at every seat in business	1	->	Passageway too narrow	1	No	0	0	
Passageway too narrow	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #172:								
need power supply at every seat in business	1	->	Passageway within train too narrow	1	No	0	0	
Passageway within train too narrow	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #173:								
need power supply at every seat in business	1	->	Would be a plus if food was hot	2	No	0	0	
Would be a plus if food was hot	2	->	need power supply at every seat in business	1	No	0	0	
								
node pair #174:								
need power supply at every seat in business	1	->	Passageway too narrow for people to get through with luggage	1	No	0	0	
Passageway too narrow for people to get through with luggage	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #175:								
need power supply at every seat in business	1	->	Would be a plus if food was hot in standard magnum	2	No	0	0	
Would be a plus if food was hot in standard magnum	2	->	need power supply at every seat in business	1	No	0	0	
								
node pair #176:								
need power supply at every seat in business	1	->	Allocated carriages for people travelling with dogs	1	No	0	0	
Allocated carriages for people travelling with dogs	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #177:								
need power supply at every seat in business	1	->	more organization in the lounge areas	1	No	0	0	
more organization in the lounge areas	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #178:								
need power supply at every seat in business	1	->	have kid - friendly coaches	1	No	0	0	
have kid - friendly coaches	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #179:								
need power supply at every seat in business	1	->	Not much tables	1	No	0	0	
Not much tables	1	->	need power supply at every seat in business	1	No	0	0	
								
node pair #180:								
need power supply at every seat in business	1	->	Not much tables to work	1	No	0	0	
Not much tables to work	1	->	need power supply at every seat in business	1	No	0	0	
								
